strategy,symbol,params,final_capital,total_return_pct,weekly_return_pct,n_trades,win_rate_pct,profit_factor,max_drawdown_pct,sharpe_annual,n_weeks
VolBreakoutMom,DOGEUSDC,"{'lookback': 15, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",15673.13,56.7313,0.4846,170,30.0,1.1165,35.07,0.7078,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 10, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",15626.76,56.2676,0.4806,154,32.47,1.1095,35.16,0.6721,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 15, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",15597.75,55.9775,0.4781,119,36.97,1.1889,26.23,0.7862,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",15589.77,55.8977,0.4775,93,25.81,1.1955,37.74,0.5957,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 8, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",15579.75,55.7975,0.4766,134,35.82,1.1392,29.19,0.7174,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 10, 'k_threshold': 1.25, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",15557.36,55.5736,0.4747,142,36.62,1.134,36.53,0.6504,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 8, 'k_threshold': 1.75, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",15514.31,55.1431,0.471,86,30.23,1.241,37.78,0.7291,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",15511.95,55.1195,0.4708,128,25.78,1.1686,37.13,0.6537,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",15504.12,55.0412,0.4702,102,26.47,1.2626,33.52,0.6831,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 15, 'k_threshold': 1.0, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",15443.91,54.4391,0.465,157,24.2,1.1134,35.41,0.6466,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",15443.77,54.4377,0.465,80,33.75,1.2301,26.22,0.7166,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 10, 'k_threshold': 1.75, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",15435.73,54.3573,0.4643,91,30.77,1.2202,37.87,0.7136,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",15431.03,54.3103,0.4639,99,34.34,1.2197,27.31,0.7593,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 10, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",15429.44,54.2944,0.4638,147,35.37,1.1071,36.48,0.6357,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 10, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",15411.36,54.1136,0.4622,116,34.48,1.1819,31.39,0.7197,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.0, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",15392.69,53.9269,0.4606,111,24.32,1.1882,35.81,0.6987,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.0, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",15353.59,53.5359,0.4573,102,28.43,1.1731,35.39,0.6942,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",15351.43,53.5143,0.4571,81,37.04,1.3232,22.53,0.8037,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",15327.29,53.2729,0.455,92,36.96,1.2854,27.42,0.7806,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 12, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",15293.21,52.9321,0.4521,91,40.66,1.2227,21.12,0.7371,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 8, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",15265.25,52.6525,0.4497,135,31.85,1.1724,27.84,0.7034,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",15172.65,51.7265,0.4418,112,28.57,1.2234,26.52,0.7128,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.75, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",15155.28,51.5528,0.4404,80,37.5,1.2578,22.63,0.7235,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 10, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",15152.1,51.521,0.4401,92,27.17,1.2631,21.86,0.78,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 8, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",15152.73,51.5273,0.4401,90,31.11,1.1871,35.81,0.6179,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 15, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",15117.11,51.1711,0.4371,118,39.83,1.1605,26.37,0.6896,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 10, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",15095.49,50.9549,0.4352,83,34.94,1.2478,37.84,0.7638,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 12, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",15030.42,50.3042,0.4297,134,35.82,1.1217,37.68,0.6297,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 10, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",15015.98,50.1598,0.4285,154,25.32,1.1278,34.84,0.6125,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",15008.42,50.0842,0.4278,73,30.14,1.2099,36.63,0.6479,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 12, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",15004.18,50.0418,0.4274,91,37.36,1.2299,16.5,0.7788,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 12, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",15003.7,50.037,0.4274,89,34.83,1.2281,38.22,0.7444,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 8, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",14992.93,49.9293,0.4265,128,26.56,1.194,33.64,0.6333,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",14982.41,49.8241,0.4256,93,21.51,1.2034,36.89,0.5272,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",14969.7,49.697,0.4245,77,41.56,1.2718,22.13,0.7435,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 8, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",14959.78,49.5978,0.4237,87,34.48,1.2338,38.0,0.7492,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",14937.69,49.3769,0.4218,83,31.33,1.2353,19.1,0.6931,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",14935.91,49.3591,0.4216,145,37.93,1.0981,35.12,0.6093,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.0, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",14927.39,49.2739,0.4209,109,31.19,1.1353,36.94,0.632,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 12, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",14915.61,49.1561,0.4199,94,30.85,1.2685,33.63,0.7008,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 15, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",14826.82,48.2682,0.4123,110,34.55,1.2084,32.57,0.7363,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 15, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",14805.64,48.0564,0.4105,76,32.89,1.1785,36.47,0.6337,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 10, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",14793.13,47.9313,0.4094,119,26.05,1.1965,34.05,0.6187,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 12, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",14769.8,47.698,0.4074,86,26.74,1.2765,22.61,0.76,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 12, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",14768.39,47.6839,0.4073,154,27.92,1.1318,34.84,0.6115,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 8, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",14745.53,47.4553,0.4054,158,32.28,1.0915,36.78,0.6059,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 18, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",14732.3,47.323,0.4042,87,31.03,1.277,31.37,0.6868,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.0, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",14714.41,47.1441,0.4027,94,31.91,1.1756,35.77,0.6855,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",14681.4,46.814,0.3999,77,32.47,1.3397,16.69,0.763,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 15, 'k_threshold': 1.0, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",14627.05,46.2705,0.3952,114,29.82,1.1314,38.27,0.5775,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",14610.22,46.1022,0.3938,77,41.56,1.2588,21.93,0.687,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.75, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",14581.29,45.8129,0.3913,84,36.9,1.2131,24.38,0.6661,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 15, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",14580.41,45.8041,0.3912,91,30.77,1.2624,32.16,0.671,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.0, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",14576.08,45.7608,0.3909,99,29.29,1.1612,35.74,0.6299,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",14535.12,45.3512,0.3874,116,31.9,1.1981,26.93,0.6873,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 15, 'k_threshold': 1.75, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",14519.6,45.196,0.3861,88,36.36,1.1975,20.94,0.624,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 12, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",14494.76,44.9476,0.3839,115,33.91,1.1889,32.57,0.6965,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 8, 'k_threshold': 1.75, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",14480.17,44.8017,0.3827,104,25.96,1.2054,36.06,0.5971,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 10, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",14471.79,44.7179,0.382,98,36.73,1.1853,20.31,0.7114,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 15, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",14467.04,44.6704,0.3816,162,26.54,1.0993,33.5,0.5886,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 10, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",14436.47,44.3647,0.379,98,39.8,1.1672,26.01,0.6513,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",14423.62,44.2362,0.3779,90,24.44,1.2177,21.41,0.6862,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 15, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",14409.88,44.0988,0.3767,89,35.96,1.144,36.59,0.6167,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 10, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",14311.27,43.1127,0.3683,98,30.61,1.2202,36.32,0.6397,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",14307.27,43.0727,0.3679,108,32.41,1.1294,39.23,0.5775,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.0, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",14291.25,42.9125,0.3665,111,31.53,1.1198,35.06,0.5871,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 12, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",14243.68,42.4368,0.3625,103,29.13,1.1401,37.85,0.5508,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 15, 'k_threshold': 1.25, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",14212.01,42.1201,0.3598,156,30.13,1.1107,29.31,0.6435,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",14205.23,42.0523,0.3592,71,32.39,1.1807,35.4,0.582,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",14192.51,41.9251,0.3581,111,32.43,1.1537,26.23,0.6267,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.0, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",14170.41,41.7041,0.3562,105,23.81,1.1593,36.56,0.6054,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",14168.88,41.6888,0.3561,110,35.45,1.1401,28.4,0.5789,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",14168.77,41.6877,0.3561,151,30.46,1.1153,29.76,0.6335,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",14160.15,41.6015,0.3554,106,35.85,1.1324,36.17,0.5689,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 8, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",14155.65,41.5565,0.355,128,38.28,1.1365,30.74,0.6584,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 8, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",14130.5,41.305,0.3528,160,25.0,1.1016,34.84,0.55,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 8, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",14101.97,41.0197,0.3504,133,38.35,1.0974,34.4,0.5726,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 8, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",14082.41,40.8241,0.3487,115,39.13,1.118,36.05,0.58,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 15, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",14025.94,40.2594,0.3439,99,29.29,1.1341,37.67,0.5341,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",13975.68,39.7568,0.3396,92,23.91,1.1953,21.27,0.6478,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",13947.15,39.4715,0.3372,122,27.05,1.137,35.42,0.5461,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",13920.22,39.2022,0.3349,110,23.64,1.1532,33.53,0.6073,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 8, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",13888.96,38.8896,0.3322,173,33.53,1.0727,37.53,0.5262,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 8, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",13884.83,38.8483,0.3318,95,29.47,1.1598,38.95,0.5791,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 15, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",13845.32,38.4532,0.3285,109,37.61,1.1626,26.92,0.667,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 8, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",13832.96,38.3296,0.3274,196,31.63,1.0783,37.31,0.5322,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",13833.0,38.33,0.3274,156,37.82,1.0793,36.89,0.5244,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 12, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",13817.36,38.1736,0.3261,85,29.41,1.1829,37.79,0.581,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 8, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",13793.33,37.9333,0.324,95,26.32,1.1873,21.86,0.63,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",13756.76,37.5676,0.3209,108,27.78,1.1323,40.58,0.5725,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",13707.82,37.0782,0.3167,81,30.86,1.2628,18.86,0.6466,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.25, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",13671.08,36.7108,0.3136,98,39.8,1.1335,36.76,0.5622,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 15, 'k_threshold': 1.75, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",13666.53,36.6653,0.3132,88,32.95,1.1802,16.82,0.6021,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",13653.77,36.5377,0.3121,85,30.59,1.2544,20.11,0.6351,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",13615.72,36.1572,0.3088,85,40.0,1.191,24.78,0.5791,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",13592.24,35.9224,0.3068,106,23.58,1.143,36.58,0.576,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",13567.99,35.6799,0.3048,114,32.46,1.1154,35.85,0.5237,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 8, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",13565.74,35.6574,0.3046,185,35.68,1.0652,39.31,0.5139,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 18, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",13539.65,35.3965,0.3023,92,28.26,1.1269,38.08,0.4983,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",13537.39,35.3739,0.3022,89,28.09,1.1579,26.37,0.5749,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 8, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",13528.65,35.2865,0.3014,192,28.65,1.0735,35.97,0.5004,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",13461.9,34.619,0.2957,121,24.79,1.1265,35.4,0.5059,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 15, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",13442.85,34.4285,0.2941,82,29.27,1.1755,35.72,0.5466,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",13440.77,34.4077,0.2939,104,33.65,1.1533,36.88,0.5912,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 15, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",13422.15,34.2215,0.2923,144,31.25,1.081,33.31,0.518,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 10, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",13355.42,33.5542,0.2866,123,35.77,1.0928,36.93,0.4978,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 15, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 0.8}",13341.56,33.4156,0.2854,85,25.88,1.2067,19.98,0.6199,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",13335.49,33.3549,0.2849,91,39.56,1.1632,26.6,0.5461,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 12, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",13307.07,33.0707,0.2825,114,36.84,1.137,29.81,0.5967,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.75, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",13305.85,33.0585,0.2824,86,36.05,1.1555,20.42,0.5177,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.0, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",13301.87,33.0187,0.282,133,28.57,1.113,35.5,0.5209,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",13295.68,32.9568,0.2815,90,27.78,1.1481,26.22,0.5569,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 10, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 0.8}",13288.77,32.8877,0.2809,162,27.16,1.0873,34.84,0.4975,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 18, 'k_threshold': 1.0, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.0}",13269.88,32.6988,0.2793,113,29.2,1.1083,38.14,0.4961,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 10, 'k_threshold': 1.75, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",13261.85,32.6185,0.2786,89,29.21,1.1466,40.29,0.5256,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 8, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 0.8}",13251.14,32.5114,0.2777,93,30.11,1.2118,25.03,0.5787,117.1
VolBreakoutMom,XRPUSDC,"{'lookback': 8, 'k_threshold': 1.5, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",13204.61,32.0461,0.2737,116,30.17,1.1274,28.18,0.5466,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.2}",13201.78,32.0178,0.2735,81,39.51,1.1773,23.04,0.5392,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 18, 'k_threshold': 1.5, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",13183.56,31.8356,0.2719,115,35.65,1.1206,27.5,0.5458,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 8, 'k_threshold': 1.25, 'tp_atr_mult': 3.0, 'sl_atr_mult': 1.2}",13119.87,31.1987,0.2665,91,35.16,1.112,36.22,0.5209,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 15, 'k_threshold': 1.25, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.2}",13062.37,30.6237,0.2616,101,31.68,1.1019,37.93,0.4903,117.1
VolBreakoutMom,DOGEUSDC,"{'lookback': 8, 'k_threshold': 1.75, 'tp_atr_mult': 2.5, 'sl_atr_mult': 1.0}",13041.83,30.4183,0.2598,101,35.64,1.1226,24.55,0.5453,117.1
VolBreakoutMom,ADAUSDC,"{'lookback': 12, 'k_threshold': 1.0, 'tp_atr_mult': 3.5, 'sl_atr_mult': 1.0}",12881.54,28.8154,0.2461,100,28.0,1.1064,36.13,0.4846,117.1
